Customer placed order datetime,Placed order with restaurant datetime,Driver at restaurant datetime,Delivered to consumer datetime,Driver ID,Restaurant ID,Consumer ID,Delivery Region,Is ASAP,Order total,Amount of discount,Amount of tip,Refunded amount,Customer placed order (minutes),Placed order with restaurant (minutes),Driver at restaurant (minutes),Delivered to consumer (minutes),Day,Time_to_Restaurant (min),Restaurant_Prep_Time (min),Total_Delivery_Time (min),DayOfWeek,IsWeekend,IsHolidayPeriod,Net_Revenue,Hour_of_Day
17 01:45:45,17 01:51:11,17 02:02:05,17 02:16:10,97,114,7936,Mountain View,True,21.12,0.0,1.06,0.0,23145.75,23151.183333333334,23162.083333333332,23176.166666666668,17,5.4333333333343035,10.899999999997817,30.41666666666788,Thursday,0,0,21.12,1
17 01:45:51,17 01:54:04,17 02:21:31,17 02:51:17,336,158,71100,San Jose,True,51.84,0.0,5.18,0.0,23145.85,23154.066666666666,23181.516666666666,23211.283333333333,17,8.216666666667152,27.450000000000728,65.4333333333343,Thursday,0,0,51.84,1
17 01:45:57,17 02:32:34,17 02:37:07,17 02:50:21,355,12,9500,Palo Alto,False,18.94,0.0,2.84,0.0,23145.95,23192.566666666666,23197.116666666665,23210.35,17,46.61666666666497,4.549999999999272,64.39999999999782,Thursday,0,0,18.94,1
17 01:46:45,17 01:53:45,17 02:08:45,17 02:38:46,345,12,2506,Palo Alto,True,56.3,0.0,4.0,0.0,23146.75,23153.75,23168.75,23198.766666666666,17,7.0,15.0,52.016666666666424,Thursday,0,0,56.3,1
17 01:47:00,17 02:17:46,17 02:37:20,17 02:58:04,193,9,54,Palo Alto,False,16.82,0.0,0.84,0.0,23147.0,23177.766666666666,23197.333333333332,23218.066666666666,17,30.766666666666424,19.566666666665697,71.0666666666657,Thursday,0,0,16.82,1
17 01:47:10,17 01:53:47,17 02:01:57,17 02:37:07,29,72,7003,Palo Alto,True,39.63,0.0,3.08,0.0,23147.166666666668,23153.783333333333,23161.95,23197.116666666665,17,6.616666666664969,8.16666666666788,49.94999999999709,Thursday,0,0,39.63,1
17 01:47:36,17 01:48:45,,17 02:38:25,208,87,90385,Mountain View,True,33.57,0.0,5.0,0.0,23147.6,23148.75,,23198.416666666668,17,1.1500000000014552,,50.816666666669335,Thursday,0,0,33.57,1
17 01:49:32,17 01:52:19,17 02:00:58,17 02:29:29,248,114,8556,Mountain View,True,52.44,0.0,5.24,0.0,23149.533333333333,23152.316666666666,23160.966666666667,23189.483333333334,17,2.7833333333328483,8.650000000001455,39.95000000000073,Thursday,0,0,52.44,1
17 01:49:48,17 01:53:40,17 02:03:25,17 02:28:47,355,18,5409,Palo Alto,True,20.68,0.0,0.67,0.0,23149.8,23153.666666666668,23163.416666666668,23188.783333333333,17,3.866666666668607,9.75,38.983333333333576,Thursday,0,0,20.68,1
17 01:50:01,17 01:53:08,17 02:25:57,17 02:53:36,307,211,13489,Palo Alto,True,144.57,0.0,7.23,0.0,23150.016666666666,23153.133333333335,23185.95,23213.6,17,3.116666666668607,32.8166666666657,63.58333333333212,Thursday,0,0,144.57,1
17 01:50:42,17 02:55:21,17 03:41:54,17 04:03:18,79,20,8333,Palo Alto,True,41.17,0.0,2.06,0.0,23150.7,23215.35,23261.9,23283.3,17,64.64999999999782,46.55000000000291,132.59999999999854,Thursday,0,0,41.17,1
17 01:51:15,17 01:54:30,17 02:06:36,17 02:40:17,313,20,20251,Palo Alto,True,54.89,0.0,6.74,0.0,23151.25,23154.5,23166.6,23200.283333333333,17,3.25,12.099999999998545,49.03333333333285,Thursday,0,0,54.89,1
17 01:51:49,17 02:04:30,17 02:09:38,17 02:26:30,380,12,82077,Palo Alto,True,32.05,0.0,2.39,0.0,23151.816666666666,23164.5,23169.633333333335,23186.5,17,12.683333333334303,5.133333333335031,34.6833333333343,Thursday,0,0,32.05,1
17 01:52:12,17 01:56:10,17 02:33:50,17 02:39:15,172,107,988,Palo Alto,True,48.9,0.0,3.94,0.0,23152.2,23156.166666666668,23193.833333333332,23199.25,17,3.9666666666671517,37.66666666666424,47.04999999999927,Thursday,0,0,48.9,1
17 01:53:52,17 01:57:05,17 02:03:11,17 02:36:13,276,79,5873,Palo Alto,True,22.9,0.0,0.77,0.0,23153.866666666665,23157.083333333332,23163.183333333334,23196.216666666667,17,3.2166666666671517,6.100000000002183,42.35000000000218,Thursday,0,0,22.9,1
17 01:54:56,17 02:18:36,,17 03:00:29,264,322,29336,San Jose,True,29.44,0.0,1.47,0.0,23154.933333333334,23178.6,,23220.483333333334,17,23.66666666666424,,65.54999999999927,Thursday,0,0,29.44,1
17 01:55:08,17 01:56:49,17 02:24:56,17 02:40:05,125,205,1271,Palo Alto,True,74.13,0.0,15.0,0.0,23155.133333333335,23156.816666666666,23184.933333333334,23200.083333333332,17,1.6833333333306655,28.116666666668607,44.94999999999709,Thursday,0,0,74.13,1
17 01:55:08,17 02:10:51,17 02:32:22,17 02:49:26,97,215,32281,Mountain View,False,67.77,0.0,2.84,0.0,23155.133333333335,23170.85,23192.366666666665,23209.433333333334,17,15.716666666663514,21.516666666666424,54.29999999999927,Thursday,0,0,67.77,1
17 01:55:34,17 01:57:24,,17 02:38:04,328,59,7595,Palo Alto,True,15.68,0.0,0.78,0.0,23155.566666666666,23157.4,,23198.066666666666,17,1.8333333333357587,,42.5,Thursday,0,0,15.68,1
17 01:56:10,17 01:57:27,17 02:32:31,17 03:05:29,222,63,11264,Palo Alto,True,146.36,0.0,7.32,0.0,23156.166666666668,23157.45,23192.516666666666,23225.483333333334,17,1.2833333333328483,35.0666666666657,69.3166666666657,Thursday,0,0,146.36,1
17 01:56:39,17 02:05:25,17 02:46:33,17 02:59:05,168,139,103923,San Jose,True,62.28,6.0,2.58,0.0,23156.65,23165.416666666668,23206.55,23219.083333333332,17,8.766666666666424,41.13333333333139,62.433333333330665,Thursday,0,0,62.28,1
17 01:56:47,17 02:16:40,,17 03:06:58,358,96,44628,Palo Alto,True,20.68,6.0,2.02,0.0,23156.783333333333,23176.666666666668,,23226.966666666667,17,19.88333333333503,,70.1833333333343,Thursday,0,0,20.68,1
17 01:56:57,17 17:48:47,17 18:29:01,17 19:05:03,383,10,9761,Palo Alto,False,141.68,0.0,5.96,0.0,23156.95,24108.783333333333,24149.016666666666,24185.05,17,951.8333333333321,40.233333333333576,1028.0999999999985,Thursday,0,0,141.68,1
17 01:57:17,17 01:57:53,,17 03:04:21,154,241,18491,Palo Alto,True,63.54,0.0,3.18,0.0,23157.283333333333,23157.883333333335,,23224.35,17,0.6000000000021828,,67.0666666666657,Thursday,0,0,63.54,1
17 01:57:30,17 02:02:35,17 02:46:43,17 03:05:36,379,99,26789,Palo Alto,True,142.94,0.0,6.02,0.0,23157.5,23162.583333333332,23206.716666666667,23225.6,17,5.083333333332121,44.13333333333503,68.09999999999854,Thursday,0,0,142.94,1
17 01:58:09,17 02:01:31,,17 02:45:03,225,83,8880,Palo Alto,True,40.69,0.0,4.78,0.0,23158.15,23161.516666666666,,23205.05,17,3.366666666664969,,46.89999999999782,Thursday,0,0,40.69,1
17 01:59:08,17 01:59:34,17 02:25:57,17 02:49:06,267,20,5731,Palo Alto,True,60.21,40.0,4.98,0.0,23159.133333333335,23159.566666666666,23185.95,23209.1,17,0.4333333333306655,26.38333333333503,49.966666666663514,Thursday,0,0,60.21,1
17 01:59:23,17 01:59:54,17 02:20:09,17 02:44:37,345,68,9338,Palo Alto,True,24.98,0.0,2.61,0.0,23159.383333333335,23159.9,23180.15,23204.616666666665,17,0.5166666666664241,20.25,45.23333333332994,Thursday,0,0,24.98,1
17 01:59:53,17 02:01:20,,17 02:57:34,267,20,53243,Palo Alto,True,24.38,0.0,0.84,6.0,23159.883333333335,23161.333333333332,,23217.566666666666,17,1.4499999999970896,,57.683333333330665,Thursday,0,0,18.38,1
17 02:00:11,17 02:05:22,17 02:13:26,17 02:49:22,204,87,103947,Mountain View,True,33.19,6.0,3.75,0.0,23160.183333333334,23165.366666666665,23173.433333333334,23209.366666666665,17,5.1833333333306655,8.066666666669335,49.183333333330665,Thursday,0,0,33.19,2
17 02:00:37,17 02:02:15,17 02:21:39,17 02:42:32,144,84,103952,Palo Alto,True,28.73,6.0,2.09,0.0,23160.616666666665,23162.25,23181.65,23202.533333333333,17,1.633333333335031,19.400000000001455,41.91666666666788,Thursday,0,0,28.73,2
17 02:00:40,17 02:07:21,17 02:32:43,17 02:56:04,314,76,103902,Palo Alto,True,40.04,6.0,1.56,0.0,23160.666666666668,23167.35,23192.716666666667,23216.066666666666,17,6.6833333333306655,25.366666666668607,55.39999999999782,Thursday,0,0,40.04,2
17 02:00:45,17 02:16:53,,17 03:06:54,358,100,513,Palo Alto,True,62.44,0.0,2.59,0.0,23160.75,23176.883333333335,,23226.9,17,16.13333333333503,,66.15000000000146,Thursday,0,0,62.44,2
17 02:01:03,17 02:16:18,17 02:24:58,17 03:06:34,166,4,6174,Palo Alto,True,32.05,0.0,1.19,0.0,23161.05,23176.3,23184.966666666667,23226.566666666666,17,15.25,8.66666666666788,65.51666666666642,Thursday,0,0,32.05,2
17 02:03:04,17 02:31:04,17 02:37:04,17 03:06:38,357,357,12854,San Jose,True,43.9,0.0,4.39,0.0,23163.066666666666,23191.066666666666,23197.066666666666,23226.633333333335,17,28.0,6.0,63.566666666669335,Thursday,0,0,43.9,2
17 02:03:09,17 02:11:49,,17 03:02:40,195,249,44700,Palo Alto,True,19.49,0.0,1.24,0.0,23163.15,23171.816666666666,,23222.666666666668,17,8.666666666664241,,59.516666666666424,Thursday,0,0,19.49,2
17 02:03:29,17 02:07:46,17 02:26:05,17 02:58:36,287,58,44461,Mountain View,True,70.65,0.0,10.6,0.0,23163.483333333334,23167.766666666666,23186.083333333332,23218.6,17,4.283333333332848,18.316666666665697,55.11666666666497,Thursday,0,0,70.65,2
17 02:03:38,17 02:07:28,17 02:33:48,17 03:04:27,317,321,11095,San Jose,True,48.84,0.0,2.44,0.0,23163.633333333335,23167.466666666667,23193.8,23224.45,17,3.8333333333321207,26.33333333333212,60.8166666666657,Thursday,0,0,48.84,2
17 02:04:26,17 02:11:34,17 02:29:02,17 03:03:34,41,58,35662,Palo Alto,True,32.59,0.0,5.0,0.0,23164.433333333334,23171.566666666666,23189.033333333333,23223.566666666666,17,7.133333333331393,17.46666666666715,59.13333333333139,Thursday,0,0,32.59,2
17 02:04:37,17 02:11:37,17 02:19:19,17 02:29:04,357,182,11213,San Jose,True,20.88,0.0,0.68,0.0,23164.616666666665,23171.616666666665,23179.316666666666,23189.066666666666,17,7.0,7.700000000000728,24.450000000000728,Thursday,0,0,20.88,2
17 02:05:08,17 02:12:37,17 02:18:50,17 02:36:26,184,224,77065,Mountain View,True,45.15,0.0,3.6,0.0,23165.133333333335,23172.616666666665,23178.833333333332,23196.433333333334,17,7.483333333329938,6.216666666667152,31.299999999999272,Thursday,0,0,45.15,2
17 02:05:23,17 02:06:16,17 02:36:31,17 02:58:15,370,84,724,Palo Alto,True,61.73,0.0,2.56,0.0,23165.383333333335,23166.266666666666,23196.516666666666,23218.25,17,0.8833333333313931,30.25,52.86666666666497,Thursday,0,0,61.73,2
17 02:05:42,17 02:11:31,,17 03:09:20,262,9,103972,Palo Alto,True,26.12,6.0,8.0,0.0,23165.7,23171.516666666666,,23229.333333333332,17,5.8166666666656965,,63.63333333333139,Thursday,0,0,26.12,2
17 02:07:09,17 02:18:21,17 02:51:59,17 03:12:55,313,9,4440,Palo Alto,True,21.71,0.0,2.17,0.0,23167.15,23178.35,23211.983333333334,23232.916666666668,17,11.19999999999709,33.63333333333503,65.76666666666642,Thursday,0,0,21.71,2
17 02:07:28,17 02:12:56,,17 02:59:55,189,127,26246,San Jose,True,49.39,0.0,3.99,0.0,23167.466666666667,23172.933333333334,,23219.916666666668,17,5.466666666667152,,52.45000000000073,Thursday,0,0,49.39,2
17 02:09:35,17 02:14:51,17 02:25:01,17 02:49:29,205,195,103981,San Jose,True,52.6,46.0,4.28,0.0,23169.583333333332,23174.85,23185.016666666666,23209.483333333334,17,5.266666666666424,10.16666666666788,39.900000000001455,Thursday,0,0,52.6,2
17 02:09:54,17 02:14:33,,17 02:41:31,168,201,11101,San Jose,True,29.66,0.0,4.45,0.0,23169.9,23174.55,,23201.516666666666,17,4.649999999997817,,31.61666666666497,Thursday,0,0,29.66,2
17 02:10:11,17 02:22:06,17 02:28:43,17 02:47:05,200,6,80637,Palo Alto,True,20.08,0.0,1.0,0.0,23170.183333333334,23182.1,23188.716666666667,23207.083333333332,17,11.916666666664241,6.616666666668607,36.89999999999782,Thursday,0,0,20.08,2
17 02:10:59,17 02:22:38,17 02:34:20,17 03:06:01,259,69,3076,Palo Alto,True,23.4,0.0,1.6,0.0,23170.983333333334,23182.633333333335,23194.333333333332,23226.016666666666,17,11.650000000001455,11.69999999999709,55.03333333333285,Thursday,0,0,23.4,2
17 02:11:07,17 02:12:00,17 02:35:40,17 02:50:45,299,97,2047,Palo Alto,True,23.07,0.0,2.35,0.0,23171.116666666665,23172.0,23195.666666666668,23210.75,17,0.8833333333350311,23.66666666666788,39.63333333333503,Thursday,0,0,23.07,2
17 02:12:15,17 02:26:26,,17 03:01:22,60,76,53121,Palo Alto,True,28.73,0.0,3.13,0.0,23172.25,23186.433333333334,,23221.366666666665,17,14.183333333334303,,49.11666666666497,Thursday,0,0,28.73,2
17 02:13:02,17 02:38:34,17 02:43:06,17 03:19:58,29,91,4060,Palo Alto,True,46.67,0.0,2.33,0.0,23173.033333333333,23198.566666666666,23203.1,23239.966666666667,17,25.53333333333285,4.533333333332848,66.9333333333343,Thursday,0,0,46.67,2
17 02:13:45,17 02:17:52,17 02:34:06,17 03:02:56,277,98,34113,Mountain View,True,87.89,0.0,7.53,0.0,23173.75,23177.866666666665,23194.1,23222.933333333334,17,4.116666666664969,16.233333333333576,49.1833333333343,Thursday,0,0,87.89,2
17 02:14:10,17 02:36:25,17 02:53:47,17 03:17:08,144,20,10178,Palo Alto,True,57.44,0.0,2.87,0.0,23174.166666666668,23196.416666666668,23213.783333333333,23237.133333333335,17,22.25,17.36666666666497,62.96666666666715,Thursday,0,0,57.44,2
17 02:15:18,17 02:27:21,17 02:43:59,17 03:14:26,227,277,96518,San Jose,True,17.94,0.0,1.09,0.0,23175.3,23187.35,23203.983333333334,23234.433333333334,17,12.049999999999272,16.63333333333503,59.13333333333503,Thursday,0,0,17.94,2
17 02:15:34,17 02:33:41,17 02:57:08,17 03:11:44,355,20,1034,Palo Alto,True,29.82,0.0,1.49,0.0,23175.566666666666,23193.683333333334,23217.133333333335,23231.733333333334,17,18.116666666668607,23.450000000000728,56.16666666666788,Thursday,0,0,29.82,2
17 02:17:02,17 02:27:03,17 02:45:22,17 03:21:56,89,44,2209,Mountain View,True,32.59,0.0,1.22,0.0,23177.033333333333,23187.05,23205.366666666665,23241.933333333334,17,10.016666666666424,18.316666666665697,64.90000000000146,Thursday,0,0,32.59,2
17 02:17:06,17 02:25:51,17 02:37:16,17 02:54:35,360,76,949,Mountain View,True,73.1,0.0,2.0,0.0,23177.1,23185.85,23197.266666666666,23214.583333333332,17,8.75,11.41666666666788,37.483333333333576,Thursday,0,0,73.1,2
17 02:17:41,17 02:27:06,17 02:33:15,17 02:53:54,134,239,34175,Mountain View,True,39.11,0.0,0.0,0.0,23177.683333333334,23187.1,23193.25,23213.9,17,9.416666666664241,6.150000000001455,36.21666666666715,Thursday,0,0,39.11,2
17 02:17:43,17 02:21:01,17 02:32:59,17 03:04:44,245,41,3037,Mountain View,True,67.44,0.0,8.47,0.0,23177.716666666667,23181.016666666666,23192.983333333334,23224.733333333334,17,3.2999999999992724,11.966666666667152,47.016666666666424,Thursday,0,0,67.44,2
17 02:18:29,17 02:21:02,17 02:50:22,17 03:22:00,204,41,10637,Mountain View,True,39.6,0.0,1.98,0.0,23178.483333333334,23181.033333333333,23210.366666666665,23242.0,17,2.5499999999992724,29.33333333333212,63.516666666666424,Thursday,0,0,39.6,2
17 02:19:46,17 02:21:18,17 02:59:33,17 03:22:32,125,63,1608,Palo Alto,True,157.34,0.0,6.68,0.0,23179.766666666666,23181.3,23219.55,23242.533333333333,17,1.5333333333328483,38.25,62.766666666666424,Thursday,0,0,157.34,2
17 02:19:51,17 02:30:46,17 02:39:56,17 03:10:13,248,39,2990,Mountain View,True,40.26,0.0,0.0,0.0,23179.85,23190.766666666666,23199.933333333334,23230.216666666667,17,10.91666666666788,9.16666666666788,50.36666666666861,Thursday,0,0,40.26,2
17 02:19:57,17 02:37:11,17 02:43:01,17 03:18:04,79,99,21197,Palo Alto,True,17.42,0.0,1.05,0.0,23179.95,23197.183333333334,23203.016666666666,23238.066666666666,17,17.233333333333576,5.833333333332121,58.11666666666497,Thursday,0,0,17.42,2
17 02:21:54,17 02:27:36,,17 03:57:19,345,8,7812,Palo Alto,True,23.4,0.0,0.8,0.0,23181.9,23187.6,,23277.316666666666,17,5.69999999999709,,95.41666666666424,Thursday,0,0,23.4,2
17 02:21:54,17 02:27:18,17 02:45:09,17 02:58:36,343,98,2769,Mountain View,True,43.46,0.0,4.35,0.0,23181.9,23187.3,23205.15,23218.6,17,5.399999999997817,17.850000000002183,36.69999999999709,Thursday,0,0,43.46,2
17 02:21:55,17 02:45:13,17 02:55:29,17 03:12:58,249,182,51611,San Jose,True,24.45,0.0,5.0,0.0,23181.916666666668,23205.216666666667,23215.483333333334,23232.966666666667,17,23.299999999999272,10.266666666666424,51.04999999999927,Thursday,0,0,24.45,2
17 02:22:35,17 02:40:05,17 02:49:59,17 03:18:16,382,270,104047,San Jose,True,44.59,6.0,2.23,0.0,23182.583333333332,23200.083333333332,23209.983333333334,23238.266666666666,17,17.5,9.900000000001455,55.6833333333343,Thursday,0,0,44.59,2
17 02:22:47,17 02:40:09,17 03:04:39,17 03:20:23,304,282,99123,San Jose,True,21.26,0.0,2.1,0.0,23182.783333333333,23200.15,23224.65,23240.383333333335,17,17.366666666668607,24.5,57.60000000000218,Thursday,0,0,21.26,2
17 02:22:54,17 02:28:46,,17 02:49:49,43,10,1694,Palo Alto,True,48.9,0.0,2.45,0.0,23182.9,23188.766666666666,,23209.816666666666,17,5.866666666664969,,26.91666666666424,Thursday,0,0,48.9,2
17 02:23:10,17 02:31:48,17 02:44:23,17 03:18:50,328,105,7403,Palo Alto,True,35.25,0.0,5.29,0.0,23183.166666666668,23191.8,23204.383333333335,23238.833333333332,17,8.633333333331393,12.583333333335759,55.66666666666424,Thursday,0,0,35.25,2
17 02:24:05,17 02:33:41,17 02:54:03,17 03:10:45,334,201,104026,San Jose,True,17.19,6.0,0.51,0.0,23184.083333333332,23193.683333333334,23214.05,23230.75,17,9.600000000002183,20.36666666666497,46.66666666666788,Thursday,0,0,17.19,2
17 02:24:27,17 02:29:37,,17 02:53:55,380,10,104011,Palo Alto,True,77.07,6.0,3.26,0.0,23184.45,23189.616666666665,,23213.916666666668,17,5.166666666664241,,29.46666666666715,Thursday,0,0,77.07,2
17 02:24:38,17 02:28:53,17 02:46:53,17 03:04:51,276,49,7080,Palo Alto,True,24.49,0.0,1.22,0.0,23184.633333333335,23188.883333333335,23206.883333333335,23224.85,17,4.25,18.0,40.216666666663514,Thursday,0,0,24.49,2
17 02:25:11,17 02:30:11,17 02:52:35,17 03:10:43,381,27,17429,Palo Alto,True,43.46,0.0,2.17,0.0,23185.183333333334,23190.183333333334,23212.583333333332,23230.716666666667,17,5.0,22.399999999997817,45.53333333333285,Thursday,0,0,43.46,2
17 02:26:31,17 02:31:52,17 02:41:10,17 03:04:32,363,207,164,Palo Alto,True,46.13,0.0,2.31,0.0,23186.516666666666,23191.866666666665,23201.166666666668,23224.533333333333,17,5.349999999998545,9.30000000000291,38.016666666666424,Thursday,0,0,46.13,2
17 02:26:52,17 02:31:57,17 02:47:23,17 03:02:43,275,217,92764,Mountain View,True,17.96,0.0,1.1,0.0,23186.866666666665,23191.95,23207.383333333335,23222.716666666667,17,5.083333333335759,15.433333333334303,35.85000000000218,Thursday,0,0,17.96,2
17 02:28:22,17 02:41:26,17 02:54:06,17 03:29:29,36,139,55074,San Jose,True,102.19,0.0,10.22,0.0,23188.366666666665,23201.433333333334,23214.1,23249.483333333334,17,13.066666666669335,12.666666666664241,61.11666666666861,Thursday,0,0,102.19,2
17 02:29:18,17 02:34:57,17 02:59:07,17 03:17:09,92,104,1357,Palo Alto,True,22.86,0.0,0.77,0.0,23189.3,23194.95,23219.116666666665,23237.15,17,5.650000000001455,24.16666666666424,47.85000000000218,Thursday,0,0,22.86,2
17 02:29:30,17 02:32:03,,17 03:24:02,172,8,1850,Palo Alto,True,23.4,0.0,1.17,0.0,23189.5,23192.05,,23244.033333333333,17,2.5499999999992724,,54.53333333333285,Thursday,0,0,23.4,2
17 02:30:13,17 02:51:35,17 03:00:05,17 03:19:00,205,135,53420,San Jose,True,34.38,0.0,0.0,0.0,23190.216666666667,23211.583333333332,23220.083333333332,23239.0,17,21.36666666666497,8.5,48.78333333333285,Thursday,0,0,34.38,2
17 02:30:38,17 02:39:09,17 02:49:17,17 03:29:46,208,44,15778,Mountain View,True,51.08,0.0,2.07,0.0,23190.633333333335,23199.15,23209.283333333333,23249.766666666666,17,8.516666666666424,10.133333333331393,59.13333333333139,Thursday,0,0,51.08,2
17 02:31:24,17 02:40:32,17 02:48:34,17 03:24:14,172,6,7615,Palo Alto,True,62.93,0.0,3.15,0.0,23191.4,23200.533333333333,23208.566666666666,23244.233333333334,17,9.133333333331393,8.033333333332848,52.83333333333212,Thursday,0,0,62.93,2
17 02:32:39,17 02:38:15,17 02:47:08,17 03:00:54,274,114,6757,Mountain View,True,22.75,0.0,0.77,0.0,23192.65,23198.25,23207.133333333335,23220.9,17,5.599999999998545,8.883333333335031,28.25,Thursday,0,0,22.75,2
17 02:33:50,17 02:39:34,,17 03:17:39,265,9,13702,Palo Alto,True,29.93,0.0,2.99,0.0,23193.833333333332,23199.566666666666,,23237.65,17,5.733333333333576,,43.816666666669335,Thursday,0,0,29.93,2
17 02:35:49,17 02:46:10,17 03:14:49,17 03:37:41,357,139,104038,San Jose,True,48.85,6.0,5.91,0.0,23195.816666666666,23206.166666666668,23234.816666666666,23257.683333333334,17,10.350000000002183,28.649999999997817,61.86666666666861,Thursday,0,0,48.85,2
17 02:36:18,17 02:37:50,,17 03:27:02,50,41,7101,Palo Alto,True,34.82,0.0,2.65,0.0,23196.3,23197.833333333332,,23247.033333333333,17,1.5333333333328483,,50.733333333333576,Thursday,0,0,34.82,2
17 02:36:52,17 02:37:59,17 02:53:55,17 03:17:47,308,107,60304,Palo Alto,True,48.9,0.0,1.97,0.0,23196.866666666665,23197.983333333334,23213.916666666668,23237.783333333333,17,1.116666666668607,15.933333333334303,40.91666666666788,Thursday,0,0,48.9,2
17 02:38:06,17 03:45:52,17 03:20:04,17 04:06:36,334,352,12663,San Jose,True,34.82,0.0,2.65,0.0,23198.1,23265.866666666665,23240.066666666666,23286.6,17,67.76666666666642,-25.799999999999272,88.5,Thursday,0,0,34.82,2
17 02:38:37,17 03:10:02,17 03:55:43,17 04:16:19,336,319,35406,San Jose,True,70.75,0.0,5.94,0.0,23198.616666666665,23230.033333333333,23275.716666666667,23296.316666666666,17,31.41666666666788,45.6833333333343,97.70000000000073,Thursday,0,0,70.75,2
17 02:39:31,17 02:42:47,17 02:54:54,17 03:26:32,279,109,11701,Mountain View,True,36.42,0.0,5.0,0.0,23199.516666666666,23202.783333333333,23214.9,23246.533333333333,17,3.266666666666424,12.116666666668607,47.016666666666424,Thursday,0,0,36.42,2
17 02:39:44,17 02:49:48,,17 03:27:01,360,342,5370,Mountain View,True,25.47,0.0,1.27,0.0,23199.733333333334,23209.8,,23247.016666666666,17,10.066666666665697,,47.28333333333285,Thursday,0,0,25.47,2
17 02:40:08,17 03:24:09,17 03:29:37,17 03:46:19,304,321,29300,San Jose,True,27.63,0.0,1.26,0.0,23200.133333333335,23244.15,23249.616666666665,23266.316666666666,17,44.016666666666424,5.466666666663514,66.18333333333067,Thursday,0,0,27.63,2
17 02:40:24,17 02:40:46,17 03:04:06,17 03:28:29,214,63,90904,Palo Alto,True,37.86,0.0,2.93,0.0,23200.4,23200.766666666666,23224.1,23248.483333333334,17,0.36666666666496894,23.33333333333212,48.08333333333212,Thursday,0,0,37.86,2
